Station,transmission_rate,log_transmission_rate,ground_lit,sat_lit,elevation_class
6 - Apomahon,0.0,-inf,True,True,Low
1936 - VK4JBE-UHF,0.0,-inf,True,True,Medium
2394 - YC7OIZ,0.0,-inf,True,True,Medium
6 - Apomahon,0.0,-inf,False,False,Medium
6 - Apomahon,0.0,-inf,True,True,Medium
21 - Avia,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
2 - KB9JHU,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,False,False,High
12 - W2BFJ,0.0,-inf,False,False,High
40 - CGBSAT-UHF,0.0,-inf,False,False,High
98 - Grove-UHF-01,0.0,-inf,False,False,High
102 - PA3RVG VHF,0.0,-inf,False,False,High
173 - DF3LZ,0.0,-inf,False,False,High
431 - PE0SAT-11,0.0,-inf,True,True,High
432 - kc1fha,0.0,-inf,False,False,High
462 - Universidad UTE,0.0,-inf,False,False,High
462 - Universidad UTE,0.0,-inf,True,True,High
,0.0,-inf,False,False,High
544 - HB9FMC Pascal Droux,0.0,-inf,False,False,High
544 - HB9FMC Pascal Droux,0.0,-inf,True,True,High
680 - M0RSX,0.0,-inf,True,True,High
724 - VK2BYF-UHF,0.0,-inf,False,True,High
733 - VAUBAN-IEPER  ON7XX,0.0,-inf,True,True,High
733 - VAUBAN-IEPER  ON7XX,0.0,-inf,True,True,High
812 - PF_DE_UHF_X_DIPOLE,0.0,-inf,False,False,High
834 - Valpo WIRED Lab 1,0.0,-inf,True,True,High
837 - Gray Eagle,0.0,-inf,True,True,High
853 - NewUlm-UHF-2,0.0,-inf,False,False,High
897 - DS-2 (UHF),0.0,-inf,True,True,High
897 - DS-2 (UHF),0.0,-inf,False,False,High
972 - SWLJN26,0.0,-inf,False,False,High
972 - SWLJN26,0.0,-inf,True,True,High
987 - LA4TSA,0.0,-inf,False,False,High
987 - LA4TSA,0.0,-inf,False,False,High
1032 - Bad Homburg,0.0,-inf,False,False,High
1137 - MANU F4HSE,0.0,-inf,False,False,High
1207 - HB9FXX UHF,0.0,-inf,False,False,High
1207 - HB9FXX UHF,0.0,-inf,True,True,High
1378 - Harvard-Smithsonian Center for Astrophysics,0.0,-inf,False,False,High
1400 - F4GPM,0.0,-inf,True,True,High
1416 - PE2BZ-437,0.0,-inf,False,False,High
1442 - KC4LE 2m/70cm Open Stub J-Pole,0.0,-inf,True,True,High
,0.0,-inf,False,False,High
1579 - PE1MET-QFH-UHF,0.0,-inf,False,False,High
1592 - PE1RXU,0.0,-inf,True,True,High
1592 - PE1RXU,0.0,-inf,False,False,High
1616 - TA2NMU (QFH-South),0.0,-inf,True,True,High
1663 - DK0SB-UHF-Omni,0.0,-inf,False,False,High
1663 - DK0SB-UHF-Omni,0.0,-inf,False,False,High
1667 - AAS Berga Carballada,0.0,-inf,False,False,High
1672 - AAS Ager Carballada,0.0,-inf,False,False,High
1696 - PE0SAT-31,0.0,-inf,True,True,High
1696 - PE0SAT-31,0.0,-inf,False,False,High
1787 - NCG,0.0,-inf,True,True,High
1795 - DL8LAQ,0.0,-inf,False,False,High
1864 - SA2KNG Omni UHF/VHF,0.0,-inf,True,True,High
1864 - SA2KNG Omni UHF/VHF,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,False,True,High
2015 - Drachten,0.0,-inf,False,False,High
2148 - KK6OAK Oakwood School,0.0,-inf,False,False,High
2370 - JE6VHE UHF QFH,0.0,-inf,True,True,High
,0.0,-inf,False,False,High
2416 - N5ZKK-UHF-HELICAL,0.0,-inf,False,False,High
2424 - McKay,0.0,-inf,False,False,High
2461 - N1ESK-Loudon,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,True,True,Medium
901 - VE2WI - UHF,0.0,-inf,False,False,Medium
2410 - GAO UHF,0.0,-inf,True,True,Medium
6 - Apomahon,0.0,-inf,True,True,Medium
21 - Avia,0.0,-inf,False,False,High
901 - VE2WI - UHF,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
2410 - GAO UHF,0.0,-inf,False,False,Medium
6 - Apomahon,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
1597 - YB8XM,0.0,-inf,False,False,Medium
2122 - Goldford M0ROJ,0.0,-inf,False,False,Medium
6 - Apomahon,0.0,-inf,False,False,Medium
21 - Avia,0.0,-inf,False,False,High
21 - Avia,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
1597 - YB8XM,0.0,-inf,False,False,High
2394 - YC7OIZ,0.0,-inf,False,False,Medium
1213 - KE0RWZ-Mini-PC,0.0,-inf,True,True,High
766 - Dunchurch,0.0,-inf,False,False,High
2410 - GAO UHF,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,True,True,Medium
2410 - GAO UHF,0.0,-inf,True,True,Medium
901 - VE2WI - UHF,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
766 - Dunchurch,0.0,-inf,True,True,Medium
1696 - PE0SAT-31,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,True,True,Medium
1597 - YB8XM,0.0,-inf,True,True,High
579 - Um Alaish 4,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,False,False,Medium
6 - Apomahon,0.0,-inf,False,False,Low
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
2410 - GAO UHF,0.0,-inf,False,False,High
6 - Apomahon,0.0,-inf,True,True,Medium
901 - VE2WI - UHF,0.0,-inf,True,True,Medium
901 - VE2WI - UHF,0.0,-inf,False,False,Low
1936 - VK4JBE-UHF,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,False,False,Medium
6 - Apomahon,0.0,-inf,False,False,Low
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
2410 - GAO UHF,0.0,-inf,False,False,Medium
1936 - VK4JBE-UHF,0.0,-inf,True,True,Medium
901 - VE2WI - UHF,0.0,-inf,False,False,Low
6 - Apomahon,0.0,-inf,False,False,Low
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
2394 - YC7OIZ,0.0,-inf,False,False,Medium
1936 - VK4JBE-UHF,0.0,-inf,True,True,Medium
2394 - YC7OIZ,0.0,-inf,True,True,Medium
6 - Apomahon,0.0,-inf,False,False,High
1416 - PE2BZ-437,0.0,-inf,True,True,High
1416 - PE2BZ-437,0.0,-inf,False,False,High
766 - Dunchurch,0.0,-inf,True,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
1478 - KI6TSF-1,0.0,-inf,False,False,Medium
2394 - YC7OIZ,0.0,-inf,True,True,Low
6 - Apomahon,0.0,-inf,False,False,High
6 - Apomahon,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,High
2394 - YC7OIZ,0.0,-inf,False,False,High
1416 - PE2BZ-437,0.0,-inf,False,False,High
766 - Dunchurch,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
901 - VE2WI - UHF,0.0,-inf,False,False,High
6 - Apomahon,0.0,-inf,False,False,High
6 - Apomahon,0.0,-inf,True,True,Medium
901 - VE2WI - UHF,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,False,False,High
1936 - VK4JBE-UHF,0.0,-inf,True,True,Low
1597 - YB8XM,0.0,-inf,True,True,Medium
901 - VE2WI - UHF,0.0,-inf,False,False,High
901 - VE2WI - UHF,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,True,True,High
1416 - PE2BZ-437,0.0,-inf,False,False,High
1936 - VK4JBE-UHF,0.0,-inf,True,True,Medium
766 - Dunchurch,0.0,-inf,True,True,Low
1416 - PE2BZ-437,0.0,-inf,False,False,Medium
901 - VE2WI - UHF,0.0,-inf,True,True,High
1416 - PE2BZ-437,0.0,-inf,False,False,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
1098 - LZ2SAT,0.0,-inf,True,True,Low
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
1597 - YB8XM,0.0,-inf,True,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
1936 - VK4JBE-UHF,0.0,-inf,False,False,Low
1936 - VK4JBE-UHF,0.0,-inf,False,False,Low
766 - Dunchurch,0.0,-inf,True,True,Low
766 - Dunchurch,0.0,-inf,False,False,Low
2424 - McKay,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
766 - Dunchurch,0.0,-inf,False,False,Low
1416 - PE2BZ-437,0.0,-inf,True,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,True,True,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Low
6 - Apomahon,0.0,-inf,True,True,Medium
766 - Dunchurch,0.0,-inf,False,False,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Low
1936 - VK4JBE-UHF,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,True,True,Medium
6 - Apomahon,0.0,-inf,False,False,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Low
1416 - PE2BZ-437,0.0,-inf,False,False,Medium
1416 - PE2BZ-437,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,True,True,Low
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
901 - VE2WI - UHF,0.0,-inf,True,True,Low
1416 - PE2BZ-437,0.0,-inf,True,True,High
1416 - PE2BZ-437,0.0,-inf,True,True,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,True,True,Medium
6 - Apomahon,0.0,-inf,False,False,High
6 - Apomahon,0.0,-inf,True,True,Low
901 - VE2WI - UHF,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
901 - VE2WI - UHF,0.0,-inf,True,True,Low
1416 - PE2BZ-437,0.0,-inf,True,True,High
766 - Dunchurch,0.0,-inf,True,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
6 - Apomahon,0.0,-inf,False,False,High
6 - Apomahon,0.0,-inf,True,True,Medium
6 - Apomahon,0.0,-inf,True,True,Low
2410 - GAO UHF,0.0,-inf,True,True,Low
1936 - VK4JBE-UHF,0.0,-inf,False,False,High
1675 - MAUSyagi,0.0,-inf,True,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
766 - Dunchurch,0.0,-inf,False,False,Low
901 - VE2WI - UHF,0.0,-inf,False,False,High
2410 - GAO UHF,0.0,-inf,True,True,Medium
766 - Dunchurch,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,False,False,High
6 - Apomahon,0.0,-inf,True,True,High
901 - VE2WI - UHF,0.0,-inf,True,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
766 - Dunchurch,0.0,-inf,False,False,Low
1936 - VK4JBE-UHF,0.0,-inf,True,True,Low
2410 - GAO UHF,0.0,-inf,True,True,Medium
6 - Apomahon,0.0,-inf,True,True,High
901 - VE2WI - UHF,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
766 - Dunchurch,0.0,-inf,True,True,High
766 - Dunchurch,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,True,True,Medium
1597 - YB8XM,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,False,False,Medium
1416 - PE2BZ-437,0.0,-inf,False,False,Medium
1416 - PE2BZ-437,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
766 - Dunchurch,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
1597 - YB8XM,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,False,False,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,True,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
579 - Um Alaish 4,0.0,-inf,False,False,Medium
766 - Dunchurch,0.0,-inf,False,False,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
6 - Apomahon,0.0,-inf,True,True,Medium
21 - Avia,0.0,-inf,True,True,Medium
2410 - GAO UHF,0.0,-inf,True,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
1416 - PE2BZ-437,0.0,-inf,True,True,High
1416 - PE2BZ-437,0.0,-inf,True,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,True,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
1416 - PE2BZ-437,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
6 - Apomahon,0.0,-inf,True,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
1416 - PE2BZ-437,0.0,-inf,False,False,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Low
1936 - VK4JBE-UHF,0.0,-inf,True,True,Low
1936 - VK4JBE-UHF,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Low
1416 - PE2BZ-437,0.0,-inf,False,False,Low
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
1416 - PE2BZ-437,0.0,-inf,True,True,Medium
1416 - PE2BZ-437,0.0,-inf,True,True,Low
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
1416 - PE2BZ-437,0.0,-inf,False,False,Low
1416 - PE2BZ-437,0.0,-inf,False,False,Low
1936 - VK4JBE-UHF,0.0,-inf,True,True,Low
766 - Dunchurch,0.0,-inf,True,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
766 - Dunchurch,0.0,-inf,False,False,Low
766 - Dunchurch,0.0,-inf,True,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
579 - Um Alaish 4,0.0,-inf,False,False,High
766 - Dunchurch,0.0,-inf,False,False,Medium
1936 - VK4JBE-UHF,0.0,-inf,True,True,Low
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
766 - Dunchurch,0.0,-inf,True,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
1416 - PE2BZ-437,0.0,-inf,True,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
766 - Dunchurch,0.0,-inf,True,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
1913 - LU8ESQ,0.0,-inf,True,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
1416 - PE2BZ-437,0.0,-inf,False,False,Medium
766 - Dunchurch,0.0,-inf,False,False,Low
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
766 - Dunchurch,0.0,-inf,True,True,Low
901 - VE2WI - UHF,0.0,-inf,True,True,Low
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
1416 - PE2BZ-437,0.0,-inf,False,True,Low
1416 - PE2BZ-437,0.0,-inf,False,True,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
1597 - YB8XM,0.0,-inf,True,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,True,True,Low
,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,True,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Low
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
1416 - PE2BZ-437,0.0,-inf,True,True,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
766 - Dunchurch,0.0,-inf,True,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
1416 - PE2BZ-437,0.0,-inf,True,True,High
1416 - PE2BZ-437,0.0,-inf,True,True,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
,0.0,-inf,True,True,Medium
1416 - PE2BZ-437,0.0,-inf,True,True,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
2564 - Alberto Villegas,0.0,-inf,False,False,Medium
,0.0,-inf,False,False,Medium
2564 - Alberto Villegas,0.0,-inf,True,True,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,True,True,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,True,True,Medium
21 - Avia,0.0,-inf,False,False,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Low
1416 - PE2BZ-437,0.0,-inf,True,True,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
2 - KB9JHU,0.0,-inf,False,False,High
173 - DF3LZ,0.0,-inf,True,True,High
282 - Dolni Vlkys1,0.0,-inf,False,False,High
405 - blabs-satnogs-nr1,0.0,-inf,False,False,High
439 - EB1AO - UHF IN TEST,0.0,-inf,True,True,High
673 - CT7AFR,0.0,-inf,True,True,High
832 - Round Hill - VA,0.0,-inf,True,True,High
837 - Gray Eagle,0.0,-inf,False,False,High
1260 - S59MZ-VHF,0.0,-inf,False,True,High
1260 - S59MZ-VHF,0.0,-inf,True,True,High
1298 - primoz,0.0,-inf,False,True,High
1442 - KC4LE 2m/70cm Open Stub J-Pole,0.0,-inf,False,False,High
1642 - DL4ABM,0.0,-inf,False,True,High
1943 - VZLU-PRG UHF+VHF Yagi,0.0,-inf,False,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
6 - Apomahon,0.0,-inf,False,False,High
766 - Dunchurch,0.0,-inf,True,True,Low
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
6 - Apomahon,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,High
6 - Apomahon,0.0,-inf,False,False,High
6 - Apomahon,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,High
2568 - Barnaby Osborne M6KGO,0.0,-inf,False,False,High
766 - Dunchurch,0.0,-inf,True,True,High
766 - Dunchurch,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,True,True,Low
6 - Apomahon,0.0,-inf,True,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
766 - Dunchurch,0.0,-inf,True,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
901 - VE2WI - UHF,0.0,-inf,True,True,High
1597 - YB8XM,0.0,-inf,False,False,High
1597 - YB8XM,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,True,True,High
2410 - GAO UHF,0.0,-inf,True,True,High
766 - Dunchurch,0.0,-inf,True,True,Low
766 - Dunchurch,0.0,-inf,True,True,Medium
2461 - N1ESK-Loudon,0.0,-inf,False,False,High
2461 - N1ESK-Loudon,0.0,-inf,True,True,Low
1936 - VK4JBE-UHF,0.0,-inf,False,False,Low
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
901 - VE2WI - UHF,0.0,-inf,True,True,High
766 - Dunchurch,0.0,-inf,False,True,High
1936 - VK4JBE-UHF,0.0,-inf,True,True,High
901 - VE2WI - UHF,0.0,-inf,False,False,Medium
766 - Dunchurch,0.0,-inf,True,True,Medium
766 - Dunchurch,0.0,-inf,False,False,Low
1936 - VK4JBE-UHF,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,False,False,Medium
901 - VE2WI - UHF,0.0,-inf,False,False,Low
6 - Apomahon,0.0,-inf,False,False,Medium
2410 - GAO UHF,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,Medium
901 - VE2WI - UHF,0.0,-inf,False,False,Low
6 - Apomahon,0.0,-inf,False,False,High
2 - KB9JHU,0.0,-inf,True,True,High
37 - DL4PD,0.0,-inf,True,True,High
40 - CGBSAT-UHF,0.0,-inf,True,True,High
40 - CGBSAT-UHF,0.0,-inf,False,True,High
120 - F6HDW,0.0,-inf,False,False,High
431 - PE0SAT-11,0.0,-inf,False,True,High
462 - Universidad UTE,0.0,-inf,False,False,High
572 - HB9FMC Pascal Droux 2,0.0,-inf,False,True,High
632 - ON3RVH - Main,0.0,-inf,True,True,High
834 - Valpo WIRED Lab 1,0.0,-inf,True,True,High
837 - Gray Eagle,0.0,-inf,True,True,High
972 - SWLJN26,0.0,-inf,False,False,High
972 - SWLJN26,0.0,-inf,True,True,High
987 - LA4TSA,0.0,-inf,False,True,High
1207 - HB9FXX UHF,0.0,-inf,False,True,High
1378 - Harvard-Smithsonian Center for Astrophysics,0.0,-inf,False,False,High
1416 - PE2BZ-437,0.0,-inf,True,True,High
,0.0,-inf,False,False,High
1592 - PE1RXU,0.0,-inf,False,True,High
1663 - DK0SB-UHF-Omni,0.0,-inf,True,True,High
1663 - DK0SB-UHF-Omni,0.0,-inf,False,True,High
1667 - AAS Berga Carballada,0.0,-inf,False,False,High
2015 - Drachten,0.0,-inf,True,True,High
2015 - Drachten,0.0,-inf,False,True,High
2176 - PE0SAT-13,0.0,-inf,False,True,High
2247 - Mainz435,0.0,-inf,False,False,High
2370 - JE6VHE UHF QFH,0.0,-inf,True,True,High
2447 - N6FR,0.0,-inf,False,False,High
2461 - N1ESK-Loudon,0.0,-inf,True,True,High
,0.0,-inf,False,False,High
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
766 - Dunchurch,0.0,-inf,False,True,Low
6 - Apomahon,0.0,-inf,False,False,High
1936 - VK4JBE-UHF,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,False,False,High
6 - Apomahon,0.0,-inf,True,True,Medium
2410 - GAO UHF,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,False,False,High
766 - Dunchurch,0.0,-inf,True,True,High
766 - Dunchurch,0.0,-inf,False,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
901 - VE2WI - UHF,0.0,-inf,False,False,High
384 - PI9RD,0.0,-inf,True,True,Medium
6 - Apomahon,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,False,False,Medium
2568 - Barnaby Osborne M6KGO,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,False,True,High
901 - VE2WI - UHF,0.0,-inf,True,True,High
901 - VE2WI - UHF,0.0,-inf,False,False,High
1597 - YB8XM,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,False,False,Medium
2568 - Barnaby Osborne M6KGO,0.0,-inf,False,True,High
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,True,High
901 - VE2WI - UHF,0.0,-inf,True,True,High
1597 - YB8XM,0.0,-inf,False,False,High
2134 - MAUSyagi,0.0,-inf,True,True,High
2410 - GAO UHF,0.0,-inf,True,True,High
766 - Dunchurch,0.0,-inf,False,True,High
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,True,True,High
901 - VE2WI - UHF,0.0,-inf,False,False,Medium
6 - Apomahon,0.0,-inf,True,True,Medium
901 - VE2WI - UHF,0.0,-inf,True,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
766 - Dunchurch,0.0,-inf,True,True,Medium
901 - VE2WI - UHF,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,False,False,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,False,True,Medium
2461 - N1ESK-Loudon,0.0,-inf,False,False,Medium
766 - Dunchurch,0.0,-inf,False,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,True,True,Medium
901 - VE2WI - UHF,0.0,-inf,False,False,Medium
6 - Apomahon,0.0,-inf,False,False,Medium
901 - VE2WI - UHF,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,Medium
2461 - N1ESK-Loudon,0.0,-inf,True,True,High
766 - Dunchurch,0.0,-inf,True,True,Medium
766 - Dunchurch,0.0,-inf,False,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,Medium
6 - Apomahon,0.0,-inf,False,False,High
6 - Apomahon,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,High
2461 - N1ESK-Loudon,0.0,-inf,False,False,Low
2461 - N1ESK-Loudon,0.0,-inf,False,False,Low
674 - PG-GS1,0.0,-inf,False,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
6 - Apomahon,0.0,-inf,True,True,Medium
1936 - VK4JBE-UHF,0.0,-inf,False,False,High
91 - M0EYT / 2E0NOG,0.0,-inf,False,True,Medium
766 - Dunchurch,0.0,-inf,False,True,Medium
91 - M0EYT / 2E0NOG,0.0,-inf,True,True,High
901 - VE2WI - UHF,0.0,-inf,False,True,High
